1	2	3	4	5	6	ki
0.129047	0.130695	0.259036	0.295861	0.0434616	0.141899	3.66438e-06
0.128892	0.130259	0.259215	0.296077	0.0435006	0.142056	3.98107e-06
0.128737	0.129828	0.259393	0.29629	0.0435392	0.142213	4.32514e-06
0.128584	0.1294	0.259569	0.296501	0.0435775	0.142368	4.69894e-06
0.128433	0.128977	0.259744	0.296709	0.0436153	0.142521	5.10505e-06
0.128283	0.128558	0.259916	0.296916	0.0436529	0.142674	5.54626e-06
0.128134	0.128142	0.260088	0.297122	0.0436901	0.142825	6.0256e-06
0.127986	0.127731	0.260257	0.297325	0.0437269	0.142975	6.54636e-06
0.12784	0.127323	0.260425	0.297526	0.0437634	0.143123	7.11214e-06
0.127695	0.126919	0.260591	0.297725	0.0437996	0.14327	7.72681e-06
0.127551	0.126519	0.260756	0.297923	0.0438354	0.143416	8.3946e-06
0.127408	0.126123	0.260919	0.298118	0.0438709	0.143561	9.12011e-06
0.127267	0.12573	0.261081	0.298312	0.0439061	0.143704	9.90832e-06
0.127127	0.125341	0.261241	0.298504	0.0439409	0.143846	1.07647e-05
0.126988	0.124956	0.261399	0.298694	0.0439754	0.143987	1.1695e-05
0.12685	0.124575	0.261557	0.298882	0.0440096	0.144126	1.27057e-05
0.126714	0.124197	0.261712	0.299069	0.0440435	0.144265	1.38038e-05
0.126579	0.123822	0.261866	0.299254	0.0440771	0.144402	1.49968e-05
0.126445	0.123451	0.262019	0.299437	0.0441103	0.144538	1.6293e-05
0.126312	0.123084	0.262171	0.299618	0.0441433	0.144673	1.77011e-05
0.12618	0.12272	0.26232	0.299798	0.044176	0.144806	1.92309e-05
0.126049	0.122359	0.262469	0.299976	0.0442083	0.144939	2.0893e-05
0.12592	0.122002	0.262616	0.300152	0.0442404	0.14507	2.26986e-05
0.125791	0.121648	0.262762	0.300327	0.0442721	0.1452	2.46604e-05
0.125664	0.121297	0.262906	0.3005	0.0443036	0.145329	2.67917e-05
0.125538	0.12095	0.263049	0.300671	0.0443348	0.145457	2.91072e-05
0.125413	0.120606	0.263191	0.300841	0.0443657	0.145584	3.16228e-05
0.125289	0.120265	0.263331	0.301009	0.0443962	0.14571	3.43558e-05
0.125166	0.119927	0.26347	0.301176	0.0444266	0.145835	3.7325e-05
0.125044	0.119592	0.263608	0.301341	0.0444566	0.145958	4.05509e-05
0.124923	0.119261	0.263745	0.301505	0.0444864	0.146081	4.40555e-05
0.124803	0.118932	0.26388	0.301667	0.0445159	0.146202	4.7863e-05
0.124685	0.118607	0.264014	0.301827	0.0445451	0.146322	5.19996e-05
0.124567	0.118284	0.264146	0.301986	0.0445741	0.146442	5.64937e-05
0.12445	0.117965	0.264278	0.302144	0.0446028	0.14656	6.13762e-05
0.124335	0.117649	0.264408	0.3023	0.0446312	0.146677	6.66807e-05
0.12422	0.117335	0.264537	0.302455	0.0446594	0.146794	7.24436e-05
0.124106	0.117025	0.264665	0.302608	0.0446873	0.146909	7.87046e-05
0.123994	0.116717	0.264792	0.30276	0.044715	0.147023	8.55067e-05
0.123882	0.116412	0.264917	0.30291	0.0447424	0.147136	9.28966e-05
0.123771	0.11611	0.265042	0.303059	0.0447695	0.147248	0.000100925
0.123661	0.115811	0.265165	0.303207	0.0447964	0.14736	0.000109648
0.123553	0.115514	0.265287	0.303353	0.0448231	0.14747	0.000119124
0.123445	0.11522	0.265408	0.303498	0.0448495	0.14758	0.00012942
0.123338	0.114929	0.265528	0.303642	0.0448757	0.147688	0.000140605
0.123232	0.114641	0.265646	0.303784	0.0449016	0.147795	0.000152757
0.123127	0.114355	0.265764	0.303925	0.0449273	0.147902	0.000165959
0.123022	0.114072	0.265881	0.304065	0.0449528	0.148008	0.000180302
0.122919	0.113791	0.265996	0.304203	0.044978	0.148112	0.000195884
0.122817	0.113513	0.266111	0.30434	0.0450031	0.148216	0.000212814
0.122715	0.113238	0.266224	0.304476	0.0450278	0.148319	0.000231206
0.122615	0.112965	0.266336	0.304611	0.0450524	0.148421	0.000251189
0.122515	0.112694	0.266448	0.304744	0.0450767	0.148522	0.000272898
0.122416	0.112426	0.266558	0.304876	0.0451008	0.148623	0.000296483
0.122318	0.112161	0.266667	0.305007	0.0451248	0.148722	0.000322107
0.122221	0.111898	0.266775	0.305137	0.0451484	0.14882	0.000349945
0.122124	0.111637	0.266883	0.305266	0.0451719	0.148918	0.000380189
0.122029	0.111379	0.266989	0.305393	0.0451952	0.149015	0.000413048
0.121934	0.111123	0.267094	0.305519	0.0452182	0.149111	0.000448745
0.12184	0.110869	0.267199	0.305644	0.045241	0.149206	0.000487528
0.121747	0.110618	0.267302	0.305768	0.0452637	0.149301	0.000529663
0.121655	0.110369	0.267405	0.305891	0.0452861	0.149394	0.00057544
0.121563	0.110122	0.267506	0.306013	0.0453083	0.149487	0.000625173
0.121473	0.109878	0.267607	0.306133	0.0453303	0.149579	0.000679204
0.121383	0.109636	0.267707	0.306253	0.0453522	0.14967	0.000737904
0.121294	0.109396	0.267805	0.306371	0.0453738	0.14976	0.000801678
0.121205	0.109158	0.267903	0.306488	0.0453952	0.14985	0.000870964
0.121118	0.108922	0.268	0.306605	0.0454165	0.149939	0.000946237
0.121031	0.108688	0.268096	0.30672	0.0454375	0.150027	0.00102802
0.120945	0.108457	0.268192	0.306834	0.0454584	0.150114	0.00111686
0.12086	0.108227	0.268286	0.306947	0.0454791	0.150201	0.00121339
0.120775	0.108	0.26838	0.307059	0.0454996	0.150287	0.00131826
0.120691	0.107775	0.268472	0.30717	0.0455198	0.150371	0.00143219
0.120608	0.107552	0.268564	0.307281	0.04554	0.150456	0.00155597
0.120525	0.10733	0.268655	0.30739	0.0455599	0.15054	0.00169044
0.120444	0.107111	0.268745	0.307498	0.0455797	0.150622	0.00183654
0.120363	0.106894	0.268835	0.307605	0.0455993	0.150705	0.00199526
0.120282	0.106679	0.268923	0.307711	0.0456187	0.150786	0.0021677
0.120203	0.106465	0.269011	0.307816	0.0456379	0.150867	0.00235505
0.120124	0.106254	0.269098	0.30792	0.045657	0.150947	0.00255859
0.120045	0.106045	0.269184	0.308024	0.0456759	0.151026	0.00277971
0.119968	0.105837	0.26927	0.308126	0.0456946	0.151105	0.00301995
0.119891	0.105631	0.269354	0.308228	0.0457132	0.151183	0.00328095
0.119815	0.105427	0.269438	0.308328	0.0457315	0.15126	0.00356451
0.119739	0.105225	0.269522	0.308428	0.0457498	0.151337	0.00387258
0.119664	0.105025	0.269604	0.308526	0.0457679	0.151413	0.00420727
0.11959	0.104826	0.269686	0.308624	0.0457857	0.151488	0.00457088
0.119516	0.10463	0.269766	0.308721	0.0458035	0.151563	0.00496592
0.119443	0.104435	0.269847	0.308817	0.0458211	0.151637	0.00539511
0.11937	0.104242	0.269926	0.308913	0.0458385	0.151711	0.00586138
0.119299	0.10405	0.270005	0.309007	0.0458558	0.151784	0.00636796
0.119227	0.10386	0.270083	0.309101	0.0458729	0.151856	0.00691831
0.119157	0.103672	0.27016	0.309193	0.0458899	0.151927	0.00751623
0.119087	0.103486	0.270237	0.309285	0.0459067	0.151998	0.00816582
0.119018	0.103301	0.270313	0.309376	0.0459234	0.152069	0.00887156
0.118949	0.103118	0.270388	0.309466	0.0459399	0.152138	0.00963829
0.118881	0.102937	0.270463	0.309556	0.0459563	0.152207	0.0104713
0.118813	0.102757	0.270537	0.309645	0.0459725	0.152276	0.0113763
0.118746	0.102579	0.27061	0.309732	0.0459886	0.152344	0.0123595
0.118679	0.102402	0.270683	0.30982	0.0460045	0.152411	0.0134276
0.118614	0.102227	0.270755	0.309906	0.0460203	0.152478	0.0145881
0.118548	0.102053	0.270826	0.309991	0.046036	0.152545	0.0158489
0.118483	0.101882	0.270897	0.310076	0.0460515	0.15261	0.0172187
0.118419	0.101711	0.270967	0.31016	0.0460669	0.152675	0.0187068
0.118356	0.101542	0.271037	0.310243	0.0460822	0.15274	0.0203236
0.118292	0.101375	0.271106	0.310326	0.0460973	0.152804	0.02208
0.11823	0.101209	0.271174	0.310408	0.0461123	0.152867	0.0239883
0.118168	0.101044	0.271242	0.310489	0.0461271	0.15293	0.0260615
0.118106	0.100881	0.271309	0.310569	0.0461419	0.152993	0.0283139
0.118045	0.10072	0.271375	0.310649	0.0461565	0.153055	0.030761
0.117985	0.10056	0.271441	0.310728	0.0461709	0.153116	0.0334195
0.117925	0.100401	0.271506	0.310806	0.0461853	0.153177	0.0363078
0.117866	0.100244	0.271571	0.310883	0.0461995	0.153237	0.0394457
0.117807	0.100088	0.271635	0.31096	0.0462136	0.153297	0.0428549
0.117748	0.0999333	0.271699	0.311036	0.0462275	0.153356	0.0465586
0.11769	0.0997801	0.271762	0.311112	0.0462414	0.153415	0.0505825
0.117633	0.0996283	0.271824	0.311187	0.0462551	0.153473	0.0549541
0.117576	0.0994778	0.271886	0.311261	0.0462687	0.153531	0.0597035
0.117519	0.0993287	0.271947	0.311334	0.0462821	0.153588	0.0648634
0.117463	0.0991808	0.272008	0.311407	0.0462955	0.153645	0.0704693
0.117408	0.0990342	0.272068	0.31148	0.0463088	0.153701	0.0765597
0.117353	0.098889	0.272128	0.311551	0.0463218	0.153757	0.0831764
0.117298	0.098745	0.272187	0.311622	0.0463349	0.153812	0.0903649
0.117244	0.0986024	0.272246	0.311692	0.0463478	0.153867	0.0981748
0.117191	0.0984609	0.272304	0.311762	0.0463606	0.153922	0.10666
0.117137	0.0983207	0.272362	0.311831	0.0463732	0.153976	0.115878
0.117085	0.0981817	0.272419	0.3119	0.0463858	0.154029	0.125893
0.117032	0.098044	0.272476	0.311968	0.0463983	0.154082	0.136773
0.116981	0.0979074	0.272532	0.312035	0.0464106	0.154135	0.148594
0.116929	0.0977721	0.272587	0.312102	0.0464228	0.154187	0.161436
0.116878	0.0976379	0.272643	0.312168	0.0464349	0.154239	0.175388
0.116828	0.097505	0.272697	0.312233	0.046447	0.15429	0.190546
0.116778	0.0973732	0.272752	0.312298	0.0464589	0.154341	0.207014
0.116728	0.0972425	0.272805	0.312362	0.0464707	0.154391	0.224905
0.116679	0.097113	0.272859	0.312426	0.0464824	0.154441	0.244343
0.11663	0.0969846	0.272911	0.312489	0.046494	0.154491	0.265461
0.116582	0.0968573	0.272964	0.312552	0.0465055	0.15454	0.288403
0.116534	0.0967312	0.273016	0.312614	0.0465169	0.154588	0.313329
0.116486	0.0966062	0.273067	0.312676	0.0465282	0.154637	0.340408
0.116439	0.0964822	0.273118	0.312737	0.0465395	0.154685	0.369828
0.116392	0.0963594	0.273169	0.312798	0.0465505	0.154732	0.401791
0.116346	0.0962376	0.273219	0.312858	0.0465616	0.154779	0.436516
0.1163	0.0961168	0.273268	0.312917	0.0465725	0.154826	0.474242
0.116254	0.0959972	0.273318	0.312976	0.0465833	0.154872	0.515229
0.116209	0.0958785	0.273366	0.313034	0.046594	0.154918	0.559758
0.116164	0.0957609	0.273415	0.313092	0.0466047	0.154963	0.608135
0.11612	0.0956443	0.273463	0.31315	0.0466152	0.155008	0.660693
0.116076	0.0955288	0.27351	0.313207	0.0466257	0.155053	0.717794
0.116032	0.0954142	0.273557	0.313263	0.0466361	0.155097	0.77983
0.115989	0.0953007	0.273604	0.313319	0.0466463	0.155141	0.847227
0.115946	0.0951881	0.27365	0.313375	0.0466565	0.155185	0.92045
0.115903	0.0950765	0.273696	0.31343	0.0466666	0.155228	1
0.115861	0.0949659	0.273742	0.313484	0.0466766	0.155271	1.08643
0.115819	0.0948562	0.273787	0.313538	0.0466865	0.155314	1.18032
0.115777	0.0947475	0.273831	0.313592	0.0466964	0.155356	1.28233
0.115736	0.0946397	0.273876	0.313645	0.0467061	0.155397	1.39316
0.115695	0.0945329	0.27392	0.313697	0.0467158	0.155439	1.51356
0.115655	0.094427	0.273963	0.31375	0.0467254	0.15548	1.64437
0.115615	0.094322	0.274006	0.313801	0.0467349	0.155521	1.78649
0.115575	0.094218	0.274049	0.313852	0.0467443	0.155561	1.94089
0.115536	0.0941148	0.274092	0.313903	0.0467536	0.155601	2.10863
0.115496	0.0940125	0.274134	0.313954	0.0467629	0.155641	2.29087
0.115458	0.0939111	0.274175	0.314004	0.046772	0.15568	2.48886
0.115419	0.0938106	0.274217	0.314053	0.0467811	0.155719	2.70396
0.115381	0.0937109	0.274258	0.314102	0.0467902	0.155758	2.93765
0.115343	0.0936121	0.274298	0.314151	0.0467991	0.155796	3.19154
0.115306	0.0935142	0.274339	0.314199	0.0468079	0.155834	3.46737
0.115269	0.0934171	0.274379	0.314247	0.0468167	0.155872	3.76704
0.115232	0.0933209	0.274418	0.314294	0.0468254	0.155909	4.09261
0.115195	0.0932255	0.274457	0.314342	0.0468341	0.155947	4.44631
0.115159	0.0931309	0.274496	0.314388	0.0468427	0.155983	4.83059
0.115123	0.0930371	0.274535	0.314434	0.0468511	0.15602	5.24807
0.115087	0.0929441	0.274573	0.31448	0.0468595	0.156056	5.70164
0.115052	0.092852	0.274611	0.314525	0.0468679	0.156092	6.19441
0.115017	0.0927606	0.274648	0.31457	0.0468762	0.156127	6.72977
0.114982	0.0926701	0.274686	0.314615	0.0468844	0.156163	7.31139
0.114948	0.0925803	0.274723	0.314659	0.0468925	0.156198	7.94328
0.114914	0.0924912	0.274759	0.314703	0.0469006	0.156232	8.62979
0.11488	0.0924029	0.274795	0.314747	0.0469086	0.156267	9.37562
0.114846	0.0923154	0.274831	0.31479	0.0469165	0.156301	10.1859
0.114813	0.0922288	0.274867	0.314832	0.0469243	0.156334	11.0662
0.11478	0.0921427	0.274903	0.314875	0.0469321	0.156368	12.0226
0.114747	0.0920575	0.274938	0.314917	0.0469398	0.156401	13.0617
0.114715	0.0919729	0.274972	0.314958	0.0469475	0.156434	14.1906
0.114682	0.0918891	0.275007	0.315	0.0469551	0.156467	15.417
0.114651	0.091806	0.275041	0.315041	0.0469626	0.156499	16.7494
0.114619	0.0917237	0.275075	0.315081	0.04697	0.156531	18.197
0.114588	0.091642	0.275108	0.315121	0.0469774	0.156563	19.7697
0.114556	0.091561	0.275142	0.315161	0.0469848	0.156595	21.4783
0.114526	0.0914808	0.275175	0.315201	0.046992	0.156626	23.3346
0.114495	0.0914013	0.275208	0.31524	0.0469992	0.156657	25.3513
0.114465	0.0913224	0.27524	0.315279	0.0470064	0.156688	27.5423
0.114435	0.0912441	0.275272	0.315317	0.0470135	0.156719	29.9226
0.114405	0.0911666	0.275304	0.315355	0.0470205	0.156749	32.5087
0.114375	0.0910897	0.275336	0.315393	0.0470274	0.156779	35.3183
0.114346	0.0910135	0.275367	0.315431	0.0470343	0.156809	38.3707
0.114317	0.0909379	0.275398	0.315468	0.0470412	0.156838	41.6869
0.114288	0.090863	0.275429	0.315505	0.047048	0.156867	45.2898
0.114259	0.0907887	0.275459	0.315542	0.0470547	0.156896	49.204
0.114231	0.090715	0.275489	0.315578	0.0470614	0.156925	53.4564
0.114203	0.090642	0.27552	0.315614	0.047068	0.156954	58.0764
0.114175	0.0905696	0.275549	0.315649	0.0470746	0.156982	63.0957
0.114147	0.0904978	0.275579	0.315685	0.047081	0.15701	68.5488
0.11412	0.0904267	0.275608	0.31572	0.0470875	0.157038	74.4732
0.114093	0.0903561	0.275637	0.315755	0.0470939	0.157066	80.9096
0.114066	0.0902862	0.275666	0.315789	0.0471002	0.157093	87.9023
0.114039	0.0902168	0.275694	0.315823	0.0471065	0.15712	95.4993
0.114013	0.0901481	0.275723	0.315857	0.0471127	0.157147	103.753
0.113986	0.09008	0.275751	0.315891	0.0471189	0.157174	112.72
0.11396	0.0900124	0.275778	0.315924	0.047125	0.1572	122.462
0.113934	0.0899453	0.275806	0.315957	0.0471311	0.157226	133.045
0.113909	0.0898789	0.275833	0.31599	0.0471371	0.157252	144.544
0.113883	0.089813	0.27586	0.316022	0.0471431	0.157278	157.036
0.113858	0.0897477	0.275887	0.316054	0.047149	0.157304	170.608
0.113833	0.0896829	0.275914	0.316086	0.0471548	0.157329	185.353
0.113808	0.0896188	0.27594	0.316118	0.0471607	0.157354	201.372
0.113784	0.0895551	0.275966	0.316149	0.0471664	0.157379	218.776
0.113759	0.089492	0.275992	0.31618	0.0471722	0.157404	237.684
0.113735	0.0894294	0.276018	0.316211	0.0471778	0.157428	258.226
0.113711	0.0893674	0.276044	0.316242	0.0471834	0.157453	280.543
0.113688	0.0893058	0.276069	0.316272	0.047189	0.157477	304.789
0.113664	0.0892448	0.276094	0.316302	0.0471945	0.157501	331.131
0.113641	0.0891844	0.276119	0.316332	0.0472	0.157525	359.749
0.113618	0.0891244	0.276144	0.316361	0.0472055	0.157548	390.841
0.113595	0.0890649	0.276168	0.31639	0.0472108	0.157571	424.62
0.113572	0.089006	0.276192	0.316419	0.0472162	0.157595	461.318
0.113549	0.0889476	0.276216	0.316448	0.0472215	0.157617	501.187
0.113527	0.0888896	0.27624	0.316477	0.0472267	0.15764	544.503
0.113505	0.0888322	0.276264	0.316505	0.0472319	0.157663	591.562
0.113483	0.0887752	0.276287	0.316533	0.0472371	0.157685	642.688
0.113461	0.0887187	0.27631	0.316561	0.0472422	0.157707	698.232
0.113439	0.0886627	0.276333	0.316588	0.0472473	0.157729	758.578
0.113418	0.0886072	0.276356	0.316616	0.0472523	0.157751	824.138
0.113396	0.0885521	0.276379	0.316643	0.0472573	0.157773	895.365
0.113375	0.0884975	0.276401	0.31667	0.0472622	0.157794	972.747
0.113354	0.0884434	0.276423	0.316696	0.0472672	0.157815	1056.82
0.113334	0.0883897	0.276445	0.316723	0.047272	0.157836	1148.15
0.113313	0.0883365	0.276467	0.316749	0.0472768	0.157857	1247.38
0.113293	0.0882838	0.276489	0.316775	0.0472816	0.157878	1355.19
0.113272	0.0882314	0.276511	0.316801	0.0472864	0.157899	1472.31
0.113252	0.0881796	0.276532	0.316826	0.0472911	0.157919	1599.56
0.113232	0.0881281	0.276553	0.316852	0.0472957	0.157939	1737.8
0.113213	0.0880771	0.276574	0.316877	0.0473004	0.157959	1887.99
0.113193	0.0880266	0.276595	0.316902	0.0473049	0.157979	2051.16
0.113174	0.0879764	0.276615	0.316926	0.0473095	0.157999	2228.44
0.113154	0.0879267	0.276636	0.316951	0.047314	0.158018	2421.03
0.113135	0.0878775	0.276656	0.316975	0.0473184	0.158038	2630.27
0.113116	0.0878286	0.276676	0.316999	0.0473229	0.158057	2857.59
0.113098	0.0877801	0.276696	0.317023	0.0473273	0.158076	3104.56
0.113079	0.0877321	0.276716	0.317047	0.0473316	0.158095	3372.87
0.113061	0.0876844	0.276735	0.31707	0.0473359	0.158114	3664.38
0.113042	0.0876372	0.276755	0.317093	0.0473402	0.158132	3981.07
0.113024	0.0875903	0.276774	0.317116	0.0473444	0.158151	4325.14
0.113006	0.0875439	0.276793	0.317139	0.0473487	0.158169	4698.94
0.112988	0.0874978	0.276812	0.317162	0.0473528	0.158187	5105.05
0.112971	0.0874522	0.276831	0.317184	0.047357	0.158205	5546.26
0.112953	0.0874069	0.276849	0.317207	0.0473611	0.158223	6025.6
0.112936	0.087362	0.276868	0.317229	0.0473652	0.158241	6546.36
0.112918	0.0873175	0.276886	0.317251	0.0473692	0.158258	7112.14
0.112901	0.0872733	0.276904	0.317272	0.0473732	0.158275	7726.81
0.112884	0.0872296	0.276922	0.317294	0.0473772	0.158293	8394.6
0.112867	0.0871862	0.27694	0.317315	0.0473811	0.15831	9120.11
0.112851	0.0871431	0.276958	0.317337	0.047385	0.158327	9908.32
0.112834	0.0871004	0.276975	0.317358	0.0473889	0.158344	10764.7
0.112818	0.0870581	0.276993	0.317378	0.0473927	0.15836	11695
0.112802	0.0870162	0.27701	0.317399	0.0473965	0.158377	12705.7
0.112785	0.0869746	0.277027	0.317419	0.0474003	0.158393	13803.8
0.112769	0.0869333	0.277044	0.31744	0.047404	0.158409	14996.8
0.112754	0.0868924	0.277061	0.31746	0.0474077	0.158425	16293
0.112738	0.0868519	0.277078	0.31748	0.0474114	0.158441	17701.1
0.112722	0.0868117	0.277094	0.3175	0.047415	0.158457	19230.9
0.112707	0.0867718	0.277111	0.317519	0.0474187	0.158473	20893
0.112691	0.0867323	0.277127	0.317539	0.0474222	0.158488	22698.6
0.112676	0.0866931	0.277143	0.317558	0.0474258	0.158504	24660.4
0.112661	0.0866541	0.277159	0.317577	0.0474293	0.158519	26791.7
0.112646	0.0866156	0.277175	0.317596	0.0474328	0.158535	29107.2
0.112631	0.0865774	0.27719	0.317615	0.0474363	0.15855	31622.8
0.112617	0.0865395	0.277206	0.317634	0.0474397	0.158565	34355.8
0.112602	0.0865019	0.277221	0.317652	0.0474431	0.158579	37325
0.112587	0.0864646	0.277237	0.31767	0.0474465	0.158594	40550.9
0.112573	0.0864277	0.277252	0.317689	0.0474498	0.158609	44055.5
0.112559	0.086391	0.277267	0.317707	0.0474532	0.158623	47863
0.112545	0.0863547	0.277282	0.317725	0.0474564	0.158637	51999.6
0.112531	0.0863186	0.277297	0.317742	0.0474598	0.158652	56493.7
0.112517	0.0862829	0.277311	0.31776	0.0474629	0.158666	61376.2
0.112503	0.0862475	0.277326	0.317777	0.0474662	0.15868	66680.7
0.112489	0.0862124	0.27734	0.317795	0.0474694	0.158694	72443.6
0.112476	0.0861775	0.277355	0.317812	0.0474725	0.158707	78704.6
0.112463	0.086143	0.277369	0.317829	0.0474757	0.158721	85506.7
0.112449	0.0861087	0.277383	0.317846	0.0474787	0.158734	92896.6
0.112436	0.0860748	0.277397	0.317862	0.0474818	0.158748	100925
0.112423	0.0860411	0.277411	0.317879	0.0474849	0.158761	109648
0.11241	0.0860077	0.277425	0.317895	0.0474879	0.158774	119124
0.112397	0.0859746	0.277438	0.317912	0.0474909	0.158787	129420
0.112384	0.0859418	0.277452	0.317928	0.0474939	0.1588	140605
0.112372	0.0859092	0.277465	0.317944	0.0474969	0.158813	152757
0.112359	0.0858769	0.277478	0.31796	0.0474998	0.158826	165959
0.112347	0.0858449	0.277492	0.317976	0.0475027	0.158839	180302
0.112334	0.0858132	0.277505	0.317991	0.0475055	0.158851	195884
0.112322	0.0857816	0.277517	0.318007	0.0475084	0.158864	212814
0.11231	0.0857505	0.27753	0.318022	0.0475112	0.158876	231206
0.112298	0.0857195	0.277543	0.318037	0.0475141	0.158888	251189
0.112286	0.0856888	0.277556	0.318052	0.0475168	0.1589	272898
0.112274	0.0856584	0.277568	0.318067	0.0475196	0.158912	296483
0.112262	0.0856282	0.277581	0.318082	0.0475223	0.158924	322107
0.112251	0.0855982	0.277593	0.318097	0.047525	0.158936	349945
0.112239	0.0855686	0.277605	0.318112	0.0475277	0.158948	380189
0.112228	0.0855391	0.277617	0.318126	0.0475304	0.158959	413048
0.112216	0.0855099	0.277629	0.31814	0.0475331	0.158971	448745
0.112205	0.085481	0.277641	0.318155	0.0475357	0.158982	487528
0.112194	0.0854523	0.277653	0.318169	0.0475383	0.158994	529663
0.112183	0.0854238	0.277665	0.318183	0.0475409	0.159005	575440
0.112172	0.0853956	0.277676	0.318197	0.0475434	0.159016	625173
0.112161	0.0853676	0.277688	0.31821	0.047546	0.159027	679204
0.11215	0.0853399	0.277699	0.318224	0.0475485	0.159038	737904
0.11214	0.0853124	0.27771	0.318238	0.047551	0.159049	801678
0.112129	0.0852851	0.277722	0.318251	0.0475534	0.15906	870964
0.112118	0.0852581	0.277733	0.318264	0.0475559	0.159071	946237
0.112108	0.0852312	0.277744	0.318278	0.0475583	0.159081	1.02802e+06
0.112098	0.0852046	0.277755	0.318291	0.0475607	0.159092	1.11686e+06
0.112087	0.0851782	0.277766	0.318304	0.0475631	0.159102	1.21339e+06
0.112077	0.0851521	0.277776	0.318317	0.0475655	0.159112	1.31826e+06
0.112067	0.0851261	0.277787	0.318329	0.0475679	0.159123	1.43219e+06
0.112057	0.0851004	0.277797	0.318342	0.0475702	0.159133	1.55597e+06
0.112047	0.0850749	0.277808	0.318354	0.0475725	0.159143	1.69044e+06
0.112037	0.0850496	0.277818	0.318367	0.0475748	0.159153	1.83654e+06
0.112027	0.0850245	0.277829	0.318379	0.0475771	0.159163	1.99526e+06
0.112018	0.0849996	0.277839	0.318392	0.0475793	0.159173	2.1677e+06
0.112008	0.084975	0.277849	0.318404	0.0475816	0.159183	2.35505e+06
0.111999	0.0849505	0.277859	0.318416	0.0475838	0.159192	2.55859e+06
0.111989	0.0849263	0.277869	0.318428	0.047586	0.159202	2.77971e+06
0.11198	0.0849022	0.277879	0.318439	0.0475881	0.159211	3.01995e+06
0.111971	0.0848783	0.277889	0.318451	0.0475903	0.159221	3.28095e+06
0.111961	0.0848547	0.277898	0.318463	0.0475925	0.15923	3.56451e+06
0.111952	0.0848312	0.277908	0.318474	0.0475946	0.159239	3.87258e+06
0.111943	0.084808	0.277918	0.318486	0.0475967	0.159249	4.20727e+06
0.111934	0.0847849	0.277927	0.318497	0.0475988	0.159258	4.57088e+06
0.111925	0.084762	0.277937	0.318509	0.0476009	0.159267	4.96592e+06
0.111916	0.0847393	0.277946	0.31852	0.0476029	0.159276	5.39511e+06
0.111908	0.0847169	0.277955	0.318531	0.047605	0.159285	5.86138e+06
0.111899	0.0846945	0.277964	0.318542	0.047607	0.159294	6.36796e+06
0.11189	0.0846724	0.277973	0.318553	0.047609	0.159302	6.91831e+06
0.111882	0.0846505	0.277982	0.318563	0.047611	0.159311	7.51623e+06
0.111873	0.0846287	0.277991	0.318574	0.047613	0.15932	8.16582e+06
0.111865	0.0846072	0.278	0.318585	0.0476149	0.159328	8.87156e+06
0.111856	0.0845858	0.278009	0.318595	0.0476169	0.159337	9.63829e+06
0.111848	0.0845646	0.278018	0.318606	0.0476188	0.159345	1.04713e+07
0.11184	0.0845435	0.278026	0.318616	0.0476207	0.159353	1.13763e+07
0.111832	0.0845227	0.278035	0.318626	0.0476226	0.159362	1.23595e+07
0.111824	0.084502	0.278043	0.318636	0.0476245	0.15937	1.34276e+07
0.111816	0.0844815	0.278052	0.318647	0.0476263	0.159378	1.45881e+07
0.111808	0.0844612	0.27806	0.318657	0.0476281	0.159386	1.58489e+07
0.1118	0.084441	0.278068	0.318666	0.04763	0.159394	1.72187e+07
0.111792	0.084421	0.278077	0.318676	0.0476318	0.159402	1.87068e+07
0.111785	0.0844011	0.278085	0.318686	0.0476336	0.15941	2.03236e+07
0.111777	0.0843815	0.278093	0.318696	0.0476354	0.159418	2.208e+07
0.111769	0.0843619	0.278101	0.318705	0.0476372	0.159425	2.39883e+07
0.111762	0.0843426	0.278109	0.318715	0.0476389	0.159433	2.60615e+07
0.111754	0.0843234	0.278117	0.318724	0.0476407	0.159441	2.83139e+07
0.111747	0.0843044	0.278125	0.318734	0.0476424	0.159448	3.0761e+07
0.111739	0.0842856	0.278132	0.318743	0.0476441	0.159455	3.34195e+07
0.111732	0.0842668	0.27814	0.318752	0.0476458	0.159463	3.63078e+07
0.111725	0.0842483	0.278148	0.318761	0.0476475	0.15947	3.94457e+07
0.111718	0.0842299	0.278155	0.31877	0.0476491	0.159478	4.28549e+07
0.111711	0.0842117	0.278163	0.318779	0.0476508	0.159485	4.65586e+07
0.111704	0.0841936	0.27817	0.318788	0.0476524	0.159492	5.05825e+07
0.111697	0.0841756	0.278177	0.318797	0.0476541	0.159499	5.49541e+07
0.11169	0.0841579	0.278185	0.318806	0.0476557	0.159506	5.97035e+07
0.111683	0.0841402	0.278192	0.318815	0.0476573	0.159513	6.48634e+07
0.111676	0.0841227	0.278199	0.318823	0.0476589	0.15952	7.04693e+07
0.111669	0.0841053	0.278206	0.318832	0.0476604	0.159527	7.65597e+07
0.111662	0.0840882	0.278214	0.31884	0.047662	0.159534	8.31764e+07
0.111656	0.0840711	0.27822	0.318849	0.0476635	0.159541	9.03649e+07
0.111649	0.0840542	0.278228	0.318857	0.0476651	0.159547	9.81748e+07
0.111643	0.0840374	0.278234	0.318865	0.0476666	0.159554	1.0666e+08
