long,lat,group,id,location
121.49,53.33,0.1,0,黑龙江省
121.5,53.34,0.1,0,黑龙江省
121.52,53.34,0.1,0,黑龙江省
121.54,53.34,0.1,0,黑龙江省
121.57,53.35,0.1,0,黑龙江省
121.58,53.35,0.1,0,黑龙江省
121.59,53.35,0.1,0,黑龙江省
121.6,53.36,0.1,0,黑龙江省
121.61,53.36,0.1,0,黑龙江省
121.62,53.37,0.1,0,黑龙江省
121.64,53.37,0.1,0,黑龙江省
121.65,53.37,0.1,0,黑龙江省
121.66,53.38,0.1,0,黑龙江省
121.67,53.38,0.1,0,黑龙江省
121.67,53.39,0.1,0,黑龙江省
121.68,53.39,0.1,0,黑龙江省
121.7,53.39,0.1,0,黑龙江省
121.7,53.39,0.1,0,黑龙江省
121.71,53.39,0.1,0,黑龙江省
121.72,53.39,0.1,0,黑龙江省
121.73,53.39,0.1,0,黑龙江省
121.73,53.39,0.1,0,黑龙江省
121.74,53.39,0.1,0,黑龙江省
121.74,53.39,0.1,0,黑龙江省
121.75,53.39,0.1,0,黑龙江省
121.77,53.39,0.1,0,黑龙江省
121.78,53.4,0.1,0,黑龙江省
121.78,53.4,0.1,0,黑龙江省
121.79,53.4,0.1,0,黑龙江省
121.8,53.41,0.1,0,黑龙江省
121.81,53.41,0.1,0,黑龙江省
121.82,53.41,0.1,0,黑龙江省
121.82,53.41,0.1,0,黑龙江省
121.83,53.41,0.1,0,黑龙江省
121.84,53.42,0.1,0,黑龙江省
121.85,53.42,0.1,0,黑龙江省
121.85,53.42,0.1,0,黑龙江省
121.86,53.42,0.1,0,黑龙江省
121.87,53.42,0.1,0,黑龙江省
121.87,53.43,0.1,0,黑龙江省
121.88,53.42,0.1,0,黑龙江省
121.89,53.42,0.1,0,黑龙江省
121.9,53.42,0.1,0,黑龙江省
121.91,53.42,0.1,0,黑龙江省
121.91,53.42,0.1,0,黑龙江省
121.91,53.42,0.1,0,黑龙江省
121.92,53.42,0.1,0,黑龙江省
121.92,53.42,0.1,0,黑龙江省
121.93,53.42,0.1,0,黑龙江省
121.94,53.43,0.1,0,黑龙江省
121.95,53.43,0.1,0,黑龙江省
121.96,53.43,0.1,0,黑龙江省
121.97,53.43,0.1,0,黑龙江省
121.98,53.43,0.1,0,黑龙江省
121.99,53.43,0.1,0,黑龙江省
122.01,53.43,0.1,0,黑龙江省
122.02,53.43,0.1,0,黑龙江省
122.03,53.42,0.1,0,黑龙江省
122.04,53.42,0.1,0,黑龙江省
122.05,53.42,0.1,0,黑龙江省
122.06,53.42,0.1,0,黑龙江省
122.07,53.42,0.1,0,黑龙江省
122.09,53.42,0.1,0,黑龙江省
122.1,53.42,0.1,0,黑龙江省
122.12,53.43,0.1,0,黑龙江省
122.12,53.44,0.1,0,黑龙江省
122.14,53.45,0.1,0,黑龙江省
122.14,53.46,0.1,0,黑龙江省
122.15,53.46,0.1,0,黑龙江省
122.15,53.47,0.1,0,黑龙江省
122.16,53.47,0.1,0,黑龙江省
122.16,53.47,0.1,0,黑龙江省
122.17,53.47,0.1,0,黑龙江省
122.18,53.47,0.1,0,黑龙江省
122.18,53.47,0.1,0,黑龙江省
122.21,53.46,0.1,0,黑龙江省
122.22,53.46,0.1,0,黑龙江省
122.23,53.46,0.1,0,黑龙江省
122.23,53.46,0.1,0,黑龙江省
122.24,53.46,0.1,0,黑龙江省
122.25,53.46,0.1,0,黑龙江省
122.26,53.47,0.1,0,黑龙江省
122.29,53.48,0.1,0,黑龙江省
122.3,53.49,0.1,0,黑龙江省
122.31,53.49,0.1,0,黑龙江省
122.32,53.5,0.1,0,黑龙江省
122.33,53.5,0.1,0,黑龙江省
122.34,53.5,0.1,0,黑龙江省
122.35,53.5,0.1,0,黑龙江省
122.35,53.5,0.1,0,黑龙江省
122.35,53.49,0.1,0,黑龙江省
122.36,53.49,0.1,0,黑龙江省
122.36,53.48,0.1,0,黑龙江省
122.37,53.48,0.1,0,黑龙江省
122.37,53.47,0.1,0,黑龙江省
122.39,53.46,0.1,0,黑龙江省
122.41,53.45,0.1,0,黑龙江省
122.42,53.45,0.1,0,黑龙江省
122.43,53.44,0.1,0,黑龙江省
122.45,53.44,0.1,0,黑龙江省
122.46,53.45,0.1,0,黑龙江省
122.47,53.45,0.1,0,黑龙江省
122.48,53.45,0.1,0,黑龙江省
122.49,53.45,0.1,0,黑龙江省
122.51,53.45,0.1,0,黑龙江省
122.52,53.45,0.1,0,黑龙江省
122.54,53.45,0.1,0,黑龙江省
122.55,53.45,0.1,0,黑龙江省
122.56,53.46,0.1,0,黑龙江省
122.57,53.46,0.1,0,黑龙江省
122.59,53.46,0.1,0,黑龙江省
122.6,53.46,0.1,0,黑龙江省
122.62,53.46,0.1,0,黑龙江省
122.64,53.46,0.1,0,黑龙江省
122.65,53.46,0.1,0,黑龙江省
122.66,53.46,0.1,0,黑龙江省
122.67,53.46,0.1,0,黑龙江省
122.69,53.46,0.1,0,黑龙江省
122.72,53.46,0.1,0,黑龙江省
122.74,53.46,0.1,0,黑龙江省
122.75,53.46,0.1,0,黑龙江省
122.77,53.46,0.1,0,黑龙江省
122.78,53.46,0.1,0,黑龙江省
122.8,53.46,0.1,0,黑龙江省
122.81,53.46,0.1,0,黑龙江省
122.83,53.46,0.1,0,黑龙江省
122.85,53.46,0.1,0,黑龙江省
122.87,53.46,0.1,0,黑龙江省
122.89,53.46,0.1,0,黑龙江省
122.9,53.46,0.1,0,黑龙江省
122.91,53.46,0.1,0,黑龙江省
122.91,53.47,0.1,0,黑龙江省
122.92,53.47,0.1,0,黑龙江省
122.94,53.48,0.1,0,黑龙江省
122.95,53.49,0.1,0,黑龙江省
122.97,53.49,0.1,0,黑龙江省
122.98,53.49,0.1,0,黑龙江省
123,53.49,0.1,0,黑龙江省
123.02,53.5,0.1,0,黑龙江省
123.03,53.5,0.1,0,黑龙江省
123.04,53.5,0.1,0,黑龙江省
123.04,53.5,0.1,0,黑龙江省
123.05,53.5,0.1,0,黑龙江省
123.06,53.5,0.1,0,黑龙江省
123.07,53.51,0.1,0,黑龙江省
123.08,53.5,0.1,0,黑龙江省
123.1,53.5,0.1,0,黑龙江省
123.12,53.5,0.1,0,黑龙江省
123.13,53.5,0.1,0,黑龙江省
123.14,53.5,0.1,0,黑龙江省
123.16,53.5,0.1,0,黑龙江省
123.18,53.51,0.1,0,黑龙江省
123.19,53.52,0.1,0,黑龙江省
123.21,53.54,0.1,0,黑龙江省
123.22,53.55,0.1,0,黑龙江省
123.24,53.55,0.1,0,黑龙江省
123.26,53.56,0.1,0,黑龙江省
123.27,53.56,0.1,0,黑龙江省
123.29,53.56,0.1,0,黑龙江省
123.3,53.55,0.1,0,黑龙江省
123.31,53.55,0.1,0,黑龙江省
123.32,53.55,0.1,0,黑龙江省
123.33,53.55,0.1,0,黑龙江省
123.34,53.55,0.1,0,黑龙江省
123.35,53.54,0.1,0,黑龙江省
123.36,53.54,0.1,0,黑龙江省
123.38,53.54,0.1,0,黑龙江省
123.4,53.53,0.1,0,黑龙江省
123.41,53.53,0.1,0,黑龙江省
123.43,53.53,0.1,0,黑龙江省
123.44,53.53,0.1,0,黑龙江省
123.45,53.53,0.1,0,黑龙江省
123.45,53.52,0.1,0,黑龙江省
123.45,53.52,0.1,0,黑龙江省
123.46,53.51,0.1,0,黑龙江省
123.47,53.51,0.1,0,黑龙江省
123.47,53.5,0.1,0,黑龙江省
123.48,53.5,0.1,0,黑龙江省
123.48,53.5,0.1,0,黑龙江省
123.49,53.5,0.1,0,黑龙江省
123.49,53.5,0.1,0,黑龙江省
123.5,53.5,0.1,0,黑龙江省
123.5,53.5,0.1,0,黑龙江省
123.5,53.51,0.1,0,黑龙江省
123.49,53.51,0.1,0,黑龙江省
123.49,53.52,0.1,0,黑龙江省
123.48,53.52,0.1,0,黑龙江省
123.48,53.53,0.1,0,黑龙江省
123.48,53.54,0.1,0,黑龙江省
123.49,53.55,0.1,0,黑龙江省
123.5,53.55,0.1,0,黑龙江省
123.51,53.55,0.1,0,黑龙江省
123.52,53.55,0.1,0,黑龙江省
123.53,53.55,0.1,0,黑龙江省
123.53,53.55,0.1,0,黑龙江省
123.54,53.54,0.1,0,黑龙江省
123.55,53.54,0.1,0,黑龙江省
123.55,53.53,0.1,0,黑龙江省
123.55,53.53,0.1,0,黑龙江省
123.54,53.52,0.1,0,黑龙江省
123.53,53.51,0.1,0,黑龙江省
123.53,53.51,0.1,0,黑龙江省
123.53,53.5,0.1,0,黑龙江省
123.53,53.5,0.1,0,黑龙江省
123.54,53.49,0.1,0,黑龙江省
123.54,53.5,0.1,0,黑龙江省
123.56,53.5,0.1,0,黑龙江省
123.56,53.51,0.1,0,黑龙江省
123.57,53.52,0.1,0,黑龙江省
123.57,53.53,0.1,0,黑龙江省
123.57,53.54,0.1,0,黑龙江省
123.58,53.54,0.1,0,黑龙江省
123.58,53.55,0.1,0,黑龙江省
123.59,53.55,0.1,0,黑龙江省
123.6,53.55,0.1,0,黑龙江省
123.61,53.54,0.1,0,黑龙江省
123.62,53.54,0.1,0,黑龙江省
123.63,53.54,0.1,0,黑龙江省
123.64,53.54,0.1,0,黑龙江省
123.65,53.53,0.1,0,黑龙江省
123.67,53.52,0.1,0,黑龙江省
123.67,53.51,0.1,0,黑龙江省
123.68,53.5,0.1,0,黑龙江省
123.68,53.5,0.1,0,黑龙江省
123.69,53.5,0.1,0,黑龙江省
123.69,53.49,0.1,0,黑龙江省
123.7,53.49,0.1,0,黑龙江省
123.7,53.49,0.1,0,黑龙江省
123.71,53.49,0.1,0,黑龙江省
123.72,53.49,0.1,0,黑龙江省
123.73,53.49,0.1,0,黑龙江省
123.74,53.49,0.1,0,黑龙江省
123.75,53.49,0.1,0,黑龙江省
123.76,53.49,0.1,0,黑龙江省
123.77,53.49,0.1,0,黑龙江省
123.8,53.49,0.1,0,黑龙江省
123.81,53.49,0.1,0,黑龙江省
123.83,53.49,0.1,0,黑龙江省
123.84,53.49,0.1,0,黑龙江省
123.86,53.49,0.1,0,黑龙江省
123.87,53.48,0.1,0,黑龙江省
123.87,53.48,0.1,0,黑龙江省
123.89,53.47,0.1,0,黑龙江省
123.9,53.47,0.1,0,黑龙江省
123.92,53.46,0.1,0,黑龙江省
123.93,53.45,0.1,0,黑龙江省
123.94,53.45,0.1,0,黑龙江省
123.95,53.44,0.1,0,黑龙江省
123.96,53.44,0.1,0,黑龙江省
123.97,53.43,0.1,0,黑龙江省
123.98,53.43,0.1,0,黑龙江省
123.98,53.42,0.1,0,黑龙江省
123.99,53.41,0.1,0,黑龙江省
124,53.4,0.1,0,黑龙江省
124.01,53.4,0.1,0,黑龙江省
124.02,53.39,0.1,0,黑龙江省
124.03,53.39,0.1,0,黑龙江省
124.04,53.39,0.1,0,黑龙江省
124.05,53.39,0.1,0,黑龙江省
124.06,53.39,0.1,0,黑龙江省
124.06,53.39,0.1,0,黑龙江省
124.07,53.38,0.1,0,黑龙江省
124.07,53.37,0.1,0,黑龙江省
124.08,53.36,0.1,0,黑龙江省
124.08,53.36,0.1,0,黑龙江省
124.09,53.36,0.1,0,黑龙江省
124.09,53.35,0.1,0,黑龙江省
124.1,53.35,0.1,0,黑龙江省
124.1,53.35,0.1,0,黑龙江省
124.12,53.35,0.1,0,黑龙江省
124.12,53.34,0.1,0,黑龙江省
124.13,53.35,0.1,0,黑龙江省
124.15,53.35,0.1,0,黑龙江省
124.16,53.36,0.1,0,黑龙江省
124.17,53.36,0.1,0,黑龙江省
124.18,53.37,0.1,0,黑龙江省
124.19,53.37,0.1,0,黑龙江省
124.2,53.37,0.1,0,黑龙江省
124.21,53.37,0.1,0,黑龙江省
124.22,53.37,0.1,0,黑龙江省
124.23,53.37,0.1,0,黑龙江省
124.24,53.37,0.1,0,黑龙江省
124.26,53.36,0.1,0,黑龙江省
124.27,53.36,0.1,0,黑龙江省
124.28,53.35,0.1,0,黑龙江省
124.29,53.34,0.1,0,黑龙江省
124.31,53.33,0.1,0,黑龙江省
124.32,53.32,0.1,0,黑龙江省
124.33,53.31,0.1,0,黑龙江省
124.33,53.3,0.1,0,黑龙江省
124.34,53.29,0.1,0,黑龙江省
124.34,53.29,0.1,0,黑龙江省
124.35,53.28,0.1,0,黑龙江省
124.36,53.27,0.1,0,黑龙江省
124.36,53.27,0.1,0,黑龙江省
124.36,53.26,0.1,0,黑龙江省
124.36,53.26,0.1,0,黑龙江省
124.37,53.25,0.1,0,黑龙江省
124.38,53.25,0.1,0,黑龙江省
124.39,53.25,0.1,0,黑龙江省
124.4,53.26,0.1,0,黑龙江省
124.4,53.25,0.1,0,黑龙江省
124.41,53.24,0.1,0,黑龙江省
124.41,53.23,0.1,0,黑龙江省
124.42,53.22,0.1,0,黑龙江省
124.43,53.22,0.1,0,黑龙江省
124.44,53.21,0.1,0,黑龙江省
124.45,53.21,0.1,0,黑龙江省
124.46,53.21,0.1,0,黑龙江省
124.47,53.21,0.1,0,黑龙江省
124.48,53.21,0.1,0,黑龙江省
124.49,53.2,0.1,0,黑龙江省
124.51,53.2,0.1,0,黑龙江省
124.55,53.2,0.1,0,黑龙江省
124.59,53.21,0.1,0,黑龙江省
124.6,53.21,0.1,0,黑龙江省
124.61,53.21,0.1,0,黑龙江省
124.64,53.21,0.1,0,黑龙江省
124.66,53.21,0.1,0,黑龙江省
124.67,53.2,0.1,0,黑龙江省
124.68,53.2,0.1,0,黑龙江省
124.69,53.2,0.1,0,黑龙江省
124.7,53.19,0.1,0,黑龙江省
124.7,53.19,0.1,0,黑龙江省
124.71,53.18,0.1,0,黑龙江省
124.71,53.17,0.1,0,黑龙江省
124.71,53.16,0.1,0,黑龙江省
124.71,53.16,0.1,0,黑龙江省
124.72,53.15,0.1,0,黑龙江省
124.72,53.15,0.1,0,黑龙江省
124.73,53.15,0.1,0,黑龙江省
124.75,53.14,0.1,0,黑龙江省
124.77,53.14,0.1,0,黑龙江省
124.78,53.14,0.1,0,黑龙江省
124.8,53.14,0.1,0,黑龙江省
124.81,53.14,0.1,0,黑龙江省
124.82,53.14,0.1,0,黑龙江省
124.83,53.14,0.1,0,黑龙江省
124.84,53.13,0.1,0,黑龙江省
124.84,53.13,0.1,0,黑龙江省
124.84,53.12,0.1,0,黑龙江省
124.84,53.11,0.1,0,黑龙江省
124.85,53.11,0.1,0,黑龙江省
124.85,53.1,0.1,0,黑龙江省
124.86,53.1,0.1,0,黑龙江省
124.87,53.1,0.1,0,黑龙江省
124.87,53.1,0.1,0,黑龙江省
124.88,53.1,0.1,0,黑龙江省
124.89,53.1,0.1,0,黑龙江省
124.89,53.11,0.1,0,黑龙江省
124.9,53.11,0.1,0,黑龙江省
124.9,53.12,0.1,0,黑龙江省
124.89,53.13,0.1,0,黑龙江省
124.88,53.14,0.1,0,黑龙江省
124.88,53.15,0.1,0,黑龙江省
124.88,53.15,0.1,0,黑龙江省
124.88,53.16,0.1,0,黑龙江省
124.88,53.16,0.1,0,黑龙江省
124.89,53.17,0.1,0,黑龙江省
124.91,53.18,0.1,0,黑龙江省
124.92,53.18,0.1,0,黑龙江省
124.93,53.18,0.1,0,黑龙江省
124.94,53.18,0.1,0,黑龙江省
124.95,53.19,0.1,0,黑龙江省
124.96,53.19,0.1,0,黑龙江省
124.97,53.19,0.1,0,黑龙江省
124.99,53.19,0.1,0,黑龙江省
125.01,53.19,0.1,0,黑龙江省
125.03,53.19,0.1,0,黑龙江省
125.04,53.19,0.1,0,黑龙江省
125.05,53.2,0.1,0,黑龙江省
125.06,53.2,0.1,0,黑龙江省
125.07,53.2,0.1,0,黑龙江省
125.08,53.2,0.1,0,黑龙江省
125.09,53.2,0.1,0,黑龙江省
125.12,53.2,0.1,0,黑龙江省
125.14,53.2,0.1,0,黑龙江省
125.16,53.2,0.1,0,黑龙江省
125.18,53.2,0.1,0,黑龙江省
125.2,53.19,0.1,0,黑龙江省
125.21,53.19,0.1,0,黑龙江省
125.23,53.18,0.1,0,黑龙江省
125.25,53.18,0.1,0,黑龙江省
125.26,53.17,0.1,0,黑龙江省
125.27,53.16,0.1,0,黑龙江省
125.28,53.15,0.1,0,黑龙江省
125.29,53.15,0.1,0,黑龙江省
125.3,53.14,0.1,0,黑龙江省
125.32,53.14,0.1,0,黑龙江省
125.34,53.14,0.1,0,黑龙江省
125.35,53.13,0.1,0,黑龙江省
125.37,53.13,0.1,0,黑龙江省
125.38,53.13,0.1,0,黑龙江省
125.39,53.13,0.1,0,黑龙江省
125.41,53.12,0.1,0,黑龙江省
125.43,53.11,0.1,0,黑龙江省
125.44,53.11,0.1,0,黑龙江省
125.45,53.1,0.1,0,黑龙江省
125.47,53.1,0.1,0,黑龙江省
125.48,53.1,0.1,0,黑龙江省
125.49,53.1,0.1,0,黑龙江省
125.49,53.09,0.1,0,黑龙江省
125.49,53.08,0.1,0,黑龙江省
125.49,53.07,0.1,0,黑龙江省
125.49,53.06,0.1,0,黑龙江省
125.49,53.05,0.1,0,黑龙江省
125.49,53.05,0.1,0,黑龙江省
125.5,53.05,0.1,0,黑龙江省
125.5,53.05,0.1,0,黑龙江省
125.51,53.05,0.1,0,黑龙江省
125.52,53.05,0.1,0,黑龙江省
125.53,53.06,0.1,0,黑龙江省
125.55,53.06,0.1,0,黑龙江省
125.56,53.07,0.1,0,黑龙江省
125.56,53.07,0.1,0,黑龙江省
125.57,53.08,0.1,0,黑龙江省
125.58,53.08,0.1,0,黑龙江省
125.59,53.08,0.1,0,黑龙江省
125.6,53.08,0.1,0,黑龙江省
125.6,53.08,0.1,0,黑龙江省
125.61,53.07,0.1,0,黑龙江省
125.62,53.07,0.1,0,黑龙江省
125.63,53.06,0.1,0,黑龙江省
125.63,53.06,0.1,0,黑龙江省
125.63,53.05,0.1,0,黑龙江省
125.63,53.04,0.1,0,黑龙江省
125.64,53.03,0.1,0,黑龙江省
125.65,53.03,0.1,0,黑龙江省
125.66,53.02,0.1,0,黑龙江省
125.67,53.01,0.1,0,黑龙江省
125.68,53,0.1,0,黑龙江省
125.69,53,0.1,0,黑龙江省
125.7,53,0.1,0,黑龙江省
125.71,53,0.1,0,黑龙江省
125.72,52.99,0.1,0,黑龙江省
125.73,52.99,0.1,0,黑龙江省
125.74,52.99,0.1,0,黑龙江省
125.74,52.98,0.1,0,黑龙江省
125.74,52.98,0.1,0,黑龙江省
125.73,52.97,0.1,0,黑龙江省
125.73,52.97,0.1,0,黑龙江省
125.73,52.96,0.1,0,黑龙江省
125.73,52.95,0.1,0,黑龙江省
125.73,52.95,0.1,0,黑龙江省
125.72,52.94,0.1,0,黑龙江省
125.72,52.94,0.1,0,黑龙江省
125.71,52.93,0.1,0,黑龙江省
125.7,52.93,0.1,0,黑龙江省
125.68,52.92,0.1,0,黑龙江省
125.67,52.92,0.1,0,黑龙江省
125.66,52.92,0.1,0,黑龙江省
125.66,52.92,0.1,0,黑龙江省
125.65,52.91,0.1,0,黑龙江省
125.65,52.9,0.1,0,黑龙江省
125.65,52.89,0.1,0,黑龙江省
125.65,52.88,0.1,0,黑龙江省
125.65,52.88,0.1,0,黑龙江省
125.65,52.87,0.1,0,黑龙江省
125.66,52.87,0.1,0,黑龙江省
125.67,52.87,0.1,0,黑龙江省
125.68,52.86,0.1,0,黑龙江省
125.68,52.86,0.1,0,黑龙江省
125.69,52.86,0.1,0,黑龙江省
125.7,52.86,0.1,0,黑龙江省
125.71,52.86,0.1,0,黑龙江省
125.72,52.87,0.1,0,黑龙江省
125.73,52.87,0.1,0,黑龙江省
125.74,52.88,0.1,0,黑龙江省
125.75,52.88,0.1,0,黑龙江省
125.77,52.89,0.1,0,黑龙江省
125.79,52.89,0.1,0,黑龙江省
125.81,52.9,0.1,0,黑龙江省
125.82,52.9,0.1,0,黑龙江省
125.84,52.9,0.1,0,黑龙江省
125.84,52.89,0.1,0,黑龙江省
125.84,52.89,0.1,0,黑龙江省
125.84,52.88,0.1,0,黑龙江省
125.84,52.87,0.1,0,黑龙江省
125.84,52.86,0.1,0,黑龙江省
125.85,52.86,0.1,0,黑龙江省
125.86,52.84,0.1,0,黑龙江省
125.87,52.84,0.1,0,黑龙江省
125.88,52.83,0.1,0,黑龙江省
125.89,52.83,0.1,0,黑龙江省
125.9,52.82,0.1,0,黑龙江省
125.9,52.81,0.1,0,黑龙江省
125.91,52.8,0.1,0,黑龙江省
125.91,52.8,0.1,0,黑龙江省
125.92,52.79,0.1,0,黑龙江省
125.92,52.78,0.1,0,黑龙江省
125.93,52.78,0.1,0,黑龙江省
125.93,52.77,0.1,0,黑龙江省
125.93,52.77,0.1,0,黑龙江省
125.95,52.76,0.1,0,黑龙江省
125.96,52.76,0.1,0,黑龙江省
125.97,52.75,0.1,0,黑龙江省
125.98,52.76,0.1,0,黑龙江省
125.98,52.76,0.1,0,黑龙江省
125.99,52.77,0.1,0,黑龙江省
125.99,52.77,0.1,0,黑龙江省
126,52.78,0.1,0,黑龙江省
126.01,52.78,0.1,0,黑龙江省
126.02,52.79,0.1,0,黑龙江省
126.02,52.79,0.1,0,黑龙江省
126.03,52.79,0.1,0,黑龙江省
126.04,52.79,0.1,0,黑龙江省
126.05,52.79,0.1,0,黑龙江省
126.06,52.79,0.1,0,黑龙江省
126.07,52.79,0.1,0,黑龙江省
126.08,52.78,0.1,0,黑龙江省
126.09,52.78,0.1,0,黑龙江省
126.1,52.77,0.1,0,黑龙江省
126.11,52.77,0.1,0,黑龙江省
126.11,52.76,0.1,0,黑龙江省
126.11,52.76,0.1,0,黑龙江省
126.1,52.76,0.1,0,黑龙江省
126.09,52.75,0.1,0,黑龙江省
126.08,52.75,0.1,0,黑龙江省
126.08,52.75,0.1,0,黑龙江省
126.07,52.75,0.1,0,黑龙江省
126.06,52.75,0.1,0,黑龙江省
126.05,52.75,0.1,0,黑龙江省
126.04,52.75,0.1,0,黑龙江省
126.04,52.74,0.1,0,黑龙江省
126.04,52.74,0.1,0,黑龙江省
126.04,52.73,0.1,0,黑龙江省
126.05,52.72,0.1,0,黑龙江省
126.05,52.71,0.1,0,黑龙江省
126.06,52.71,0.1,0,黑龙江省
126.06,52.7,0.1,0,黑龙江省
126.07,52.7,0.1,0,黑龙江省
126.07,52.7,0.1,0,黑龙江省
126.07,52.69,0.1,0,黑龙江省
126.06,52.69,0.1,0,黑龙江省
126.06,52.68,0.1,0,黑龙江省
126.06,52.67,0.1,0,黑龙江省
126.05,52.67,0.1,0,黑龙江省
126.04,52.67,0.1,0,黑龙江省
126.03,52.67,0.1,0,黑龙江省
126.03,52.67,0.1,0,黑龙江省
126.02,52.67,0.1,0,黑龙江省
126.01,52.67,0.1,0,黑龙江省
126,52.68,0.1,0,黑龙江省
125.99,52.68,0.1,0,黑龙江省
125.98,52.67,0.1,0,黑龙江省
125.97,52.67,0.1,0,黑龙江省
125.97,52.67,0.1,0,黑龙江省
125.97,52.66,0.1,0,黑龙江省
125.96,52.65,0.1,0,黑龙江省
125.96,52.64,0.1,0,黑龙江省
125.96,52.64,0.1,0,黑龙江省
125.96,52.63,0.1,0,黑龙江省
125.96,52.62,0.1,0,黑龙江省
125.97,52.61,0.1,0,黑龙江省
125.97,52.6,0.1,0,黑龙江省
125.98,52.59,0.1,0,黑龙江省
125.98,52.59,0.1,0,黑龙江省
125.99,52.58,0.1,0,黑龙江省
126,52.58,0.1,0,黑龙江省
126.02,52.58,0.1,0,黑龙江省
126.03,52.58,0.1,0,黑龙江省
126.04,52.58,0.1,0,黑龙江省
126.04,52.58,0.1,0,黑龙江省
126.04,52.58,0.1,0,黑龙江省
126.04,52.58,0.1,0,黑龙江省
126.05,52.59,0.1,0,黑龙江省
126.05,52.59,0.1,0,黑龙江省
126.05,52.59,0.1,0,黑龙江省
126.05,52.59,0.1,0,黑龙江省
126.05,52.6,0.1,0,黑龙江省
126.06,52.6,0.1,0,黑龙江省
126.06,52.6,0.1,0,黑龙江省
126.06,52.6,0.1,0,黑龙江省
126.07,52.6,0.1,0,黑龙江省
126.07,52.6,0.1,0,黑龙江省
126.08,52.6,0.1,0,黑龙江省
126.08,52.6,0.1,0,黑龙江省
126.09,52.6,0.1,0,黑龙江省
126.09,52.6,0.1,0,黑龙江省
126.1,52.59,0.1,0,黑龙江省
126.1,52.59,0.1,0,黑龙江省
126.11,52.59,0.1,0,黑龙江省
126.11,52.58,0.1,0,黑龙江省
126.12,52.58,0.1,0,黑龙江省
126.13,52.58,0.1,0,黑龙江省
126.13,52.57,0.1,0,黑龙江省
126.14,52.57,0.1,0,黑龙江省
126.15,52.57,0.1,0,黑龙江省
126.15,52.57,0.1,0,黑龙江省
126.15,52.56,0.1,0,黑龙江省
126.16,52.56,0.1,0,黑龙江省
126.17,52.56,0.1,0,黑龙江省
126.17,52.55,0.1,0,黑龙江省
126.17,52.55,0.1,0,黑龙江省
126.18,52.55,0.1,0,黑龙江省
126.18,52.55,0.1,0,黑龙江省
126.18,52.54,0.1,0,黑龙江省
126.19,52.54,0.1,0,黑龙江省
126.19,52.54,0.1,0,黑龙江省
126.19,52.54,0.1,0,黑龙江省
126.2,52.53,0.1,0,黑龙江省
126.2,52.53,0.1,0,黑龙江省
126.2,52.53,0.1,0,黑龙江省
126.2,52.53,0.1,0,黑龙江省
126.2,52.52,0.1,0,黑龙江省
126.2,52.52,0.1,0,黑龙江省
126.2,52.52,0.1,0,黑龙江省
126.2,52.52,0.1,0,黑龙江省
126.2,52.51,0.1,0,黑龙江省
126.2,52.51,0.1,0,黑龙江省
126.19,52.51,0.1,0,黑龙江省
126.19,52.5,0.1,0,黑龙江省
126.19,52.5,0.1,0,黑龙江省
126.19,52.5,0.1,0,黑龙江省
126.19,52.49,0.1,0,黑龙江省
126.18,52.49,0.1,0,黑龙江省
126.18,52.49,0.1,0,黑龙江省
126.18,52.49,0.1,0,黑龙江省
126.18,52.48,0.1,0,黑龙江省
126.18,52.48,0.1,0,黑龙江省
126.18,52.48,0.1,0,黑龙江省
126.18,52.48,0.1,0,黑龙江省
126.18,52.48,0.1,0,黑龙江省
126.18,52.47,0.1,0,黑龙江省
126.18,52.47,0.1,0,黑龙江省
126.18,52.47,0.1,0,黑龙江省
126.18,52.47,0.1,0,黑龙江省
126.18,52.47,0.1,0,黑龙江省
126.19,52.47,0.1,0,黑龙江省
126.19,52.46,0.1,0,黑龙江省
126.19,52.46,0.1,0,黑龙江省
126.2,52.46,0.1,0,黑龙江省
126.2,52.46,0.1,0,黑龙江省
126.2,52.47,0.1,0,黑龙江省
126.21,52.47,0.1,0,黑龙江省
126.21,52.47,0.1,0,黑龙江省
126.22,52.47,0.1,0,黑龙江省
126.22,52.47,0.1,0,黑龙江省
126.23,52.47,0.1,0,黑龙江省
126.24,52.47,0.1,0,黑龙江省
126.24,52.47,0.1,0,黑龙江省
126.25,52.47,0.1,0,黑龙江省
126.26,52.47,0.1,0,黑龙江省
126.26,52.47,0.1,0,黑龙江省
126.26,52.47,0.1,0,黑龙江省
126.27,52.47,0.1,0,黑龙江省
126.27,52.47,0.1,0,黑龙江省
126.27,52.46,0.1,0,黑龙江省
126.27,52.46,0.1,0,黑龙江省
126.28,52.46,0.1,0,黑龙江省
126.28,52.45,0.1,0,黑龙江省
126.29,52.45,0.1,0,黑龙江省
126.29,52.44,0.1,0,黑龙江省
126.3,52.44,0.1,0,黑龙江省
126.3,52.43,0.1,0,黑龙江省
126.3,52.43,0.1,0,黑龙江省
126.31,52.43,0.1,0,黑龙江省
126.31,52.43,0.1,0,黑龙江省
126.32,52.42,0.1,0,黑龙江省
126.32,52.42,0.1,0,黑龙江省
126.33,52.41,0.1,0,黑龙江省
126.33,52.41,0.1,0,黑龙江省
126.33,52.41,0.1,0,黑龙江省
126.34,52.41,0.1,0,黑龙江省
126.34,52.4,0.1,0,黑龙江省
126.34,52.4,0.1,0,黑龙江省
126.34,52.39,0.1,0,黑龙江省
